,comment
118,الكابتن جه مش عاوز يسلم الاكل وفضل يتخانق مع أمن الحضانه والناس بتسأله مين اللي طالب الاوردر جوه عشان اخليه يحاسبك فا مرديش يقول مين وفصل يزعق قدام الحضانه وحتى انا قولتله كلمنى بالتليفون وانا هخرج استلم منك فضل يزعق وانسان مش بيفهم والمعامله زفت
119,من غشنا فليس منا للاسف مفيش فرق بين علبه الكشرى ٣٥ و ٤٥ الاتنين نفس الحم
120,لازم الاكل يجى سخن
121,الطيار محترم بارك الله فيه
122,الاوردور جاي باارد المفروض مستلمش الراجل كان هيعيط انا ذنبي ايه تجربة سيئة
123,Food poisoning
124,مرضت بعد الاكل واضطريت اروح لعيادة الشغل
125,طعمو مش حلو
126,30 min late why !!!
127,الطلب اتأخر اكتر من ٥٠ دقيقه
128,مندوب التوصيل بيقولي انزل خد الاوردار من تحت العمارة انا مش بطلع عماير وقالي لو منزلتش انا هكنسل الاوردار قولتلة برحتك راح مكنسلة
129,هو المفروض اني طلبت طاجن مكرونة باللحمة المفرومة بس للاسف انا جالي مكرونه كنت بدور فيها علي اللحمة بالميكروسكوب انا بقالي كتير مجبتش من عنده اه بس مش للدرجة دي !!!
130,الكشري كان شبه بارد
131,كان سيئ جدا وحصلي تسمم غذائي بعده وذهبت للمستشفى وحتى الان بتعالج .ودي اخر مرة اطلبه.
132,مع الاسف الكشري كان فيه شعرة وده خلاني اشك في النظافة بتاعت المطعم
133,Very cold after more than 40 mins delay
134,اسوء تجربة
135,Delivery was a bit late! But order was so delicious
136,علبة كشري ستار بلس نفس حجم اصغر علبة كشري مع انها غالي منها ب 15 جنيه
137,"missing items , not answering hotline, horrible horrible"
138,الكشري جي من غير صلصله خالص والمندوب مشكورا هيروح يجيب
139,الطيار بجح وكذاب واتأخر ربع ساعة وراح مصطفي النحاس وانا بيتي لازق في المحل
140,Crispy toast not delvierd Application so bad
141,Its not tasty
142,اكل زي الخرا انا برجع من امبارح حسبي الله و نعم الوكيل فيكم
143,ناسيين المعالق
144,بدون دقة و بدون شطة و بدون معالق
145,Late delivery
146,Nice
147,حاجه تقرف بجد جيه متاخر جدا و مفيش صلصه و معالق
148,الطلب كان كشري بدون رز ولكن اللي وصل لي كشري كله رز ومن غير مكرونة
149,الصلصة كانت ناقصة مجتش جالي كيسين شطة
150,the shift from a driver and another took alot of time and I don't want to wait in any future orders
151,سئ جداً.. مالوش طعم.. الدقة ناقصها توم و خل و الصلصة عديمة الطعم.. بالاضافة للسعر المبالغ فيه.. ميستاهلش خالص ..اسوء كشري اكلته خصوصاً انه فاتح جنب فطاحل الكشري في تريومف
152,the delivery didn’t give me the rest of the money
153,موصلش
154,Bad
155,الاكل ناقص الصلصه
156,ياريت السعر خدمه التوصيل الي مكتوب فالابلكيشن يبقي نفس السعر الي موجود فالريسيت
157,العلبه كانت مدلوقه في الكيس
158,مكرونة الطاحن مش مستويه كويس الرز بلبن مش في طبق دخله تراب الاوردر وصل في ساعه ونص ومكنتش هستلمه اسوء اوردر طلبته منكم
159,الاوردر وصل من غير صلصة
160,الطلب المفروض يوصل من الساعة ٦:٤٢ اتأخر في الوقت لغاية ٧:٤٥ يعني تأخير ساعة عن معاد التوصيل
161,The chicken was burnt
162,وقت التوصيل طويل جدا لدرجه انى بفتكرانو مش هيجى وشكرا
163,ordered 2rice pudding one came half empty and the other is spilt in the bad
164,koshary without rice and tomato paste
165,الرز بلبن سئ جدا جدا وسايب من بعضه ومش مظبوط مع اللبن ودي اسوء مره اكل رز بلبن فيها من سيد حنفي
166,الاوردر جاي ناقص الصلصة والدقة
167,تم ارسال الطلب بدون اكياس الدقة
168,علبة الكشري مفزورة ومبلولة من تحتها وفي كيس صلصة مفتوح وبوظ كل الاوردر
169,Fast delivery must be taken into consideration
170,الاوردر واصل ناقص كيسين صلصة والعلب ناقصة
171,Good
172,It make 55 delivery?!!!
173,انتو اكيد بتهرجو . طاجن الفراخ بدون فراخ عبارة عن مكرونه و صلصه !!! ولا قطعة حرفيا
174,كان ناقص الصلصة وتقلية أنا طالبة ٥ كشري المفروض مع كل طلب يجي كامل
175,اخيرا الاوردر جه صح
176,الكميه اقل من المعتاد !!
177,all is good
178,فرع الرحاب ده مشغلين فيه مساطيل كل اوردر لازم ييجى ناقص حاجة مرة مفيش معاه صلصة مرة مفيش معاه شطة … الشغلانة بسيطة والمكونات ما تكملش صوابع الايد الواحدة واى حد من غير تعليم ولا اى مهارات يعملها بمنتهى السهولة لكن المشكلة انه لازم يكون فايق بس ويكون ...
179,no salsa with it
180,تم نسيان كيسين التوست المحمر
181,الاورد وصل ناقص السلطه و جاء متأخر جدا
182,Thanks
183,Delicious
184,I ordered two plates and only one came
185,ريحه الاكل وحشه والاورد مفعص في بعض
186,تحفه
187,وجدت خيط ابيض داخل طبق الكشري
188,قليل الزوق واخد فلوس مش من حقه طلبت يرجع ٥٠ ادانى ٣٠ ومشى من غير مايقول ان مفيش باقى
189,شكرًا
190,N/A
191,delicious as usual. Excellent quality food
192,الاكل جاي منغير صلصة ازاي؟
193,طلبت مكرونة باللحمة المفرومة وصل ليا طبق فيه مكرونة بايتة و مش مستوية بجد اتضايقت جدا لان مش اول مرة اجيب منه ليه المطعم بيفتكر اننا لا نتذوق !! الكشري كان كويس
194,للأسف، تأخر وصول طلبي من فرع مدينتي ساعتين وربع، واضطررت لإلغائه. بعدها، قمت بطلب نفس الطلب عبر تطبيق طلبات، وقد وصل بسرعة. مع ذلك، لاحظت أن طبق رز الحليب مع اللوتس الذي طلبته كان مفتوحاً، ورائحته غير مستساغة. لذا، لا أنصح بطلب هذا الطبق.
195,Fried toast not fresh and almost spoiled
196,الاوردر جه من غير صلصة دا كلام و الراجل الدليفري كله ذوق والله و راح الفرع تاني جاب الصلصة و رجع
197,missing items
198,emadhal277@gmail.com
199,Great
200,جميل
201,للاسف بعد لما اكلت جالي ميكروب في المعدة وتعبت جداا بسبب الاكل غالبا فيه حاجه بايظه
202,غالي
203,bad quality
204,النعناع اللي بقيتوا تحطوه وحش قوي
205,الاكل ناقص صلصه مجتش
206,"I ordered extra salsa and I didn’t get it. They was no hot sauce, there’s no garlic sauce, no spoons. IM VERY DISAPPOINTED"
207,حاطين معلقتين و احنا طالبين ٣ علب
208,الصلصه كانت قليله بس
209,1 rice pudding is missing
210,الكشري جي في مكرونه بس
211,الاورد اتقلب من الطيار
212,thank you
213,وحش
214,order wasn't delivered fast
215,الطاجن المفروض فيه فراخ لكن بالظبط قطعتين مش اكتر يبقي فين طاجن المكرونة بالفراخ إلى انا جايباه
216,قليل الذوق ومش محترم
217,كانت نسبه الملح عاليه
218,انا طالبة اتنين رز بلبن مكسرات جالي واحد بس مكسرات
219,الاوردر مجاش اصلا
220,الصلصه ناشف ووحشه ملهاش طعم غير طماطم و الاكل جاي بارد و متأخر نص ساعه
221,Very bad experience 😕
222,الدليفري بيتكلم بطريقه غير لائقه ومش عايز يطلع الاوردر
223,طلبت واحد كشرى ستار بلس وتلاتة صغيرين وجتلى أربعة صغيرين وصودا ماكس ماجتش اصلا
224,الاوردر جاي بارد والصلصة باردة ودي مش اول مره
225,كنت طالبة علبة صلصة زيادة مجتش مع الاوردر
226,الصلصه مدلوقه والعلب مفتوحه
227,Food was very bad and rotten tomato sauce
228,الكشري وصل من غير بصل و من غير صلصة ؟؟؟
229,جميل بس الخدمة بجد غالية جدا يعني الاوردر ب ٥٠ جنيه ليه ادفع ٨٠؟!
230,٤ علب الكشري مش معاهم صلصه
231,ناقث البصل ووصل متأخر
232,كان حلو جدا جدا
233,I have received wrong order
234,Bad delivery
235,ناقص ١ صلصه مع الاوردر
236,الاوردر كله جيه غلط؟
237,i ordered extra salsa and daqa and extra oniond which i paid for and it didnt come with the order i am expecting a refund on that
238,طلبنا شطة زيت و طبق أرز زيادة و الاتنين محصلوش
239,الاوردر اخد اكتر من ساعتين ولسه موصلش وبنتصل بالرقم خدمه العملاء تحطنا انتظار ومافيش رد 🤷🏻‍♀️🤷🏻‍♀️
240,ما وصل اوردر امس
241,علبه السلطه لم تصل
242,Was better in the past; didnt like taste much
243,Received order after Iftar by 40 minutes
244,الاكل جاء بارد وواضح أنه ليس طازج وأنه تجميع بواقي
245,الكشري عباره عن مكرونه فقط لا يوجد ارز او عدس بكميات كافيه
246,الاوردر متأخر اكتر من ساعتين!!!!! ده مش منطقي نهائي.
247,طلبت صلصه زياده مجاش
248,I received the order without spoons or tissues! how am I supposed to eat?? Very unprofessional and disappointing.
249,ناقص السلطات الارز باللبن
250,اولا مفيش شطه خالص ثانيا مفيش غير واحد تقلييه بس بالاضافه للتقيه غير المطللوب زياده ثالثا الكشرى الصغير جاى مكرونه بس رابعا مش جايبين غير ٢ معالق مغلفه فقط و الثالثه مش متغلفه تحربه سيئه حدا جدا جدا
251,Order was late arrived 7.30 and desert tasted horrible
252,missing 2 items not delivered
253,الاوردر ناقص صلصه
254,الطاجن سعره غالي وكله بصل مفيش لحمه اصلا والمكرونه مش مستوية كويس
255,مطعم سيئ جايبين طاجن بالبصل مش طاجن باللحمه ، والمكرونه مش مستويه كويس
256,العلبه جايه نصها فاضي ده مش كلام يتعقل علي علبه ب٦٥ جنيه تجيبولي كميه زي اللي ب٣٠ ولا ٣٥ جنيه ايه الاستهتار ده و مش اول مره انا سكت المره اللي فاتت بس ده مش كلام يعني
257,يعني ايه الأكل ياخد فوق الساعتين على ما يوصل !!! العيب من الابلكيشن لاني اما بطلب من المطعم ببوصلى بسرعه عادى
258,Missing item the extra daqqa sauce and tomato sauce
259,المطعم اتأخر جدا
260,وحش جدا و الاكل بارد و فى كيس عيش مجاش مع الاوردر
261,الاوردر لم يصل اصلا
262,الطيار بيزعق ليا وبيقول أنت تلفونك مشغول ليه في حين انا كنت لسه مكلماها ومديله رقم البلوك والعماره تجربه زفت
263,Missing order..the order is missing all the extras and charged me for it
264,ناقص علبه كامله ازاي يعني؟؟؟؟؟؟؟
265,وجبة الاطفال جاية من غير لعبة و رد المطعم هناخد بالنا المرة الجاية!!! اية الفشل دا!!!ا
266,"one rice pudding is missing, very small portion comparing what it should the taste is very poor 😕"
267,هو الاوردر برد شويه يفضل الاورد يكون سخن
268,العلب مش مليانة خالص يعني غلوها و قللوا الكمية
269,محترمين والاكل بيجي سخن وحلو
270,the food was not warm
271,جالي الساعه 2 بليل وبيقولي معيش فكه وخد الباقي
272,they forgot the salsa
273,الأرز بالبن لم يأتى
274,الكشرى يا اما بايت يا اما حمضان و ريحته غريبة
275,طلب الحمص واقع كله في الكيس ولا يوجد معالق للرز باللبن ولا مناديل والرز باللبن منتهي الصلاحيه حاجه بجد غير مقبوله وعيب اوي
276,الاكل بارد جدا
277,كميه صلصله قليله جدا و مش فريش خالص
278,Food came cold and he came very late with a wrong order and the rice pudding got spoiled the is unacceptable
279,الطعم مبقاش زي الاول اتمني المنتج يبرجع زي الاول تاني
280,Missing ta’leya
281,الاكل حلو وبيجى سخن
282,الطاجن جي دافي خالص اول مره يكون كده👎🏻
283,covers were missed !!
284,ناقص شطة وتقلية والكشري اتأخر وبارد
285,الكشرى والطاجن بقوا زبالة لا طغم ولا شكل..المحل بيستخسر يخدم الحاجة ..رام غلوها..طعم سيء للطاجن والكشرى ..تجربة سيئة جدااااا وجعت بطننا
286,العلبة بتاعت الصلصة جاية معووجة و مكسورة و مدلوقة جوة الكيس
287,احجام علب الكشري قد بعض في حجم وسعر زياده!؟
288,الاكل وصل بعد ساعتين رغم انه كشري مش محتاج تحهيز يعني و الاكل وصل بارد جداً
289,تمام
290,the hot sauce didn't arrive
291,بعت من غير صلصه
292,The order took 2 hours to arrive and was cold
293,وقت كتير علشان يوصل واصل كيس شطه واحد و ملعقه واحده مع أن الاوردر في علبتين
294,ناقص ماكسى برتقال
295,وجدت ظلطه فى الاكل
296,"Cold koshery, one day old rice pudding, crushed salad container with spilled water in the bag, one hour late delivery!"
297,سوء معاملة من احد اشخاص الدعم الفنى و عدم التعاون و قلة ذوقه و عدم حل مشكلتى مع عدم مراعاة ظروفى و هى حالة وفاة زوجى و لن ارشح هذا الابليكشن لاحد
298,المرة الثانية اللى يحصل فيها انى طالبة دقة زيادة ومدفوع حقها ومش بتوصل مع الطلب
299,المندوب اخد الفلوس ومدانيش الباقي
300,I did not receive all my order
301,كشرى حادق جداً
302,Order us missing 3 creme caramel
303,الاكل وصل من غير صلصة و دى اخر مرة هطلب من عندكوا
304,"For some reason the salsa was hot which is not desirable to us. Also, we pay for extra salsa and we haven’t received it like many times before. Orders come missing something most of the time. This is our last order. Unfortunately we decided to not us..."
305,معظم العلبه مكرونه ، عدس قليل ، حمص قليل
306,ordered at 6 received at 7:30 !! ordered 3 boxes but had only 1 cover package sauce was not good 🚫
307,مشكلة في الرز بلبن لتاني مرة والكشري جه نصه واقع في الكيس
308,Max cola wasnot cold
309,late and cold
310,Zero supports
311,قطع الفراخ قللتوها اوي
312,"He was very disrespectful, and shouted at me on the phone and in my face to fix my location. He doesn’t have any manners at all, and called me random names, such as “يا حج”"
313,قليل الأدب الحساب ٩٢ بقوله مش لاقيه اتنين جنيه فكه انزل فك يقولي لا مش هفق وروحت أدور ملقتش غير جنيه بقوله خوده يقولي مش عايزه خليهولك انا ليا ٣ جنيه و قعد يبرطم قدام الجيران بعد ما قفلت الباب و رزع باب الاسانسير جامد ده مش متربي و مش صالح يوصل دلي...
314,الطيار محترم جدًا و متعاون
315,التورد وصل متأخر جدااااااا عن الوقت المتوقع من خلال الابلكيشن ودا مرفوض تماما
316,غالى جدا
317,انا طلبت سلطة و مجتش و حاسبت عليها ؟؟
318,الارز والمكرونة بارده وبايته
319,ممتاز 😍 🥰 😋
320,The
321,الاوردر موصلش اصلا و اتاخر اكتر من ساعتين لحد م كلمت المطعم و لغيته من عندهم
322,ل
323,One extra sauce was missing. And it’s not the first time. I don’t enjoy paying for something and not having it delivered.
324,Missing item
325,العلب مكنتش مليانة للاخر و كان فى عدس اصفر فى الكشرى و الطعم سئ جدا
326,علبة الكشري الي 33 جنية صغيرة كانها الي ب 20 جنية
327,Koshary components seemed to he not fresh
328,ليه الاوردر يجي بجد ساقع ؟؟ ده جنب البيت و الصلصة ساقعة اكنه جايبها من الثلاجة؟؟ بجد حرام عليكم انكم تنكدوا علي الواحد كده
329,ممااز
330,الاكل كان سئ و الاوردر مدلوق ف الاكياس و بجد اسواء مره اكلت فيها من عندكم
331,اللورد ناقص شطه
332,Fresh and good quality. Tawagen is very healthy as well
333,الكشرى والازر بلبن جايين مقلوبين جوه العلب
334,"No cover or spoon, no sauce"
335,بارد
336,الديليفري سئ جدا وخدمة العملاء اسوء
337,late delivery not hot
338,الاورد جالي بالمنظر ده...؟...................
339,Mossing order
340,كله 100%
341,الطلب موصلش اصلاً
342,طاجن اللحمه اتغير بطاجن فراخ و الصلصه كان عددها أقل من علب الكشرى
343,اللحمه بايظه
344,العلبه كلها مكرونه حلجه يعني تقرف لما تجيب علبه ب ٤٠ جنيه و برضو بيشغلوا دماغهم
345,ده اسمه نصب ر سرقه انا طلبت 2 علبه ب 20 جنيه + 1 علبه ب 30 جنيه جالي علبتين ب 20 في علبه بلاستك و علبه الي كان المفروض تبقى ب 30 في علبه كارتون لكن نفس الكميه بالضبط بالظبط بالظبط يعني انت بتدفعني 10 جنيه زياده عشان تجيبلي الكشري في علبه كرتون بدل ب...
346,ناقص معلقه
347,الصلصة جت كيس واحد مع علبتين
348,ساعتين علشان علبة كشري!!! حاجة تسد النفس.. والتطبيق المتخلف ده مفهوش اي وسيلة خدمة عملاء
349,الاكل مكنش حلو اطلاقااا
350,I ordered extra lentils and I received it not in the little container but falling in the plastic bag and this is not acceptable and also they forgot the dokka sauce in the order
351,حاجه تزعل استنى اكثر من ساعه ويطلع الاوردر ناقص في الاخر
352,الاوردر جه من غير وجبة الاطفال و ناقص واحد صالصة و الطيار رجع جابهم كان باقي الاكل برد و ناقص ٣ V كولا انا لسه فاكرهم بعد ما خلصت اكل
353,لعبة الاطفال مش موجوده
354,ناقص صلصة في كل على الكشري
355,disgusting food quality and order came wrong
356,Missing order and terrible customer service from both sides
357,الفراخ في الطاجن محتاجة تكتر
358,"The pasta with meat was absolutely disgusting, but he pasta wasn’t cooked and hard and there is no menaced meat just red sauce and SO much onions"
359,delivery is very very bad....................
360,مكنش الطف حاجة ف الميعاد وكان ف خطأ ف السعر بزيادة
361,Your system deleted 1 macaroni from the receipt the receipt counting is wrong
362,delivery is bad
363,حاجات ناقصه
364,It takes them two and a half hours to deliver my order
365,مش بيطلعوا الاوردر بسرعة
366,late dilevry and very bad taste
367,Totally impolite and order didnt arrive for more than 2 hours
368,الكريم كراميل طعمه كان غريب شويه
369,the order misses crispy toast and included in invoice
370,الاوردر موصلش اصلا ممكن حد يكلمني من الابليكشن ضروري
371,Missing item on the order….
372,I ordered 3 boxes and got with them only one small sauce
373,كان مضايق لانة كان بيفك الفلوس
374,مفيش معلق خالص في الاوردر
375,الاوردر جه متأخر ساعة كامله
376,طاجن المكرونة بالفراخ جه من غير فراخ والاوردر اتأخر جدا
377,الرز بلبن مكانش طازة والعيش المحمص كان شارب زيت ووحش
378,المندوب وقح جداً ورفض يطلع لي الاوردر وعمل مشكلة كبيرة قدام البيت واتخانق مع كل الناس
379,مندوب سيئ جدا
380,الاوردر مكانش معاه صلصة
381,الاوردر ناقص التقليه والمكرونه مفتوحه ومدلوقه في الكيس ومنتهي الاستهتار بصراحه
382,جبت علبه صلصله زيادة كبيرة و جالى واحدة بس مع الكشرى منغير الزيادة الطاجن فى بصل كتير كدا بخلطه غريبه مكنش بيبقى فى كميه البصل دى
383,The order was not delivered
384,I didnt receive the order and money was deducted from my visa. Please send the order or refund my money
385,Missing items No garlic in the order
386,الاكل بايت ووحش جدا
387,الاوردرات جميلة وكل حاجة تمام
388,ما فيش صلصة مع الاوردر
389,Helw
390,بجد جوده وتوصيل زفت جدا ليه اطلب الاكل اجي الاقيه كلو واقع ف شنطه بسبب دليفري اوي مفيش نظام خالص
391,very good
392,Nn
393,👍
394,الكميات فى العلب قليله
395,order was not full. i ordered extra toast and salsa and they forgot them
396,طلبت نوع كولا معين جالي غيره
397,الاكل كان سئ بصراحه
398,To late order 2 hours !!!
399,سلوك الطيار سى والادور جه مدلوق ومبهدل جدا
400,delivery attitude
401,كله حلو بس طلبت رز بلبن نوتيلا جاتلي باللوتس!
402,Missing plate
403,The order arrived spilled in the bag
404,الاكل كان حلو بس جه ناقص صلصه
405,الاوردر لم يصل كامل
406,جايبنلى الاكل منغير معالق ليه بجد هاكل ب ايه ????
407,سيئ وجاف
408,طلبت طاجن لحمة مفرومة جالى طاجن فراخ
409,الاكل جاي بدون صلصة كل حاجه موجودة الا الصلصة المفروض اكل ازاي دلوقتي
410,الكل كله مدلوق بره العلب والكيس مقفول عليه
411,الاكل ممتاز و المندوب محترم.
412,the late is from the driver
413,Tooo late delivery & not good support
414,الأوردر ناقص و الدعم قال انه حيرجع يكمل الأوردر و الدليفري لا يرد على الموبايل
415,اتاخر و وقف في مكانين لمدة طويله جدا و لحد دلوقتي مافيش حاجه وصلت
416,الاكل جه من غير صلصه
417,الطاجن كان اكله مش اد كده والفراخ كان طعمها مش حلو
418,Very bad experience never will order from this shop also willnot use this app Very bad at all
419,الاوردر غير كامل
420,الاوردر موصلش والفلوس اتسحبت فيزا
421,ناقص أكياس البصل لكل العلب
422,taste is so bad not as usual
423,ديما يجي ناقص التوست والسلطه وبندفع ثمنهم ومش بيجو
424,الصلصة ناقصة برجاء التعويض وتم رمي الوجبة بالزبالة
425,الكشري جه مفيهوش تقلية ولا جاب كيس تقلية معاه
426,فشيخ
427,"I want to make formal complain on this order as it has been cancelled but it’s status is delivered, fees has been deducted and nothing delivered!"
428,Food delivered Cold
429,I received a receipt of value 145 while you charged me from my credit card 179 Egyptian pounds
430,لقيت زلطه في الكشري كانت هتكسر اسناني
431,فيه علبة ٤٠ جنيه ناقصة
432,غير جيد
433,كان في شعر في الاكل
434,الكشري جايلي معجن برجاء تعير الاوردر
435,طاجن مكرونة اللحم جاى نى مش مستوى
436,بقى سيء جدا
437,الصلصة والبصل قليلين جدا علي الحجم زودوا شوية
438,حلو بس مش اشد حاجة . ابو طارق اشد بالنسبة لي بس تجربتي في ابو طارق كانت في المطعم مش ديليفري. سيد حنفي جرّبته ديليفري.
439,يرجى مراعاه التأخير
440,الارز باللبن سيء جدااا
441,الاكل لذيذ، بس حجم البصل والعدس والحمص قليلين جدا
442,الانتظار أكتر من ساعتين مع خدمة عملاء سيئة من قبل المنيوز
443,مش سريع
444,جامد كيك bs el akl geh met2akhr shweya bs 3ady Kan gamed
445,نص ساعه تاخير في الطلب
446,تاخر شدييييييد ف التوصيل،، ساعة بعد معاد التوصيل المحدد عالتطبيق الاتصال اكتر من ٥ مرات لتحديد المكان للطيار.. بالرغم من وضوح العنوان ف الحساب، و بالرغم من التوصيل لنفس المكان ف مرات سابقه
447,الاوردر موصلش اصلا علشان اقيمه
448,very bad application
449,طلبت من ساعة تقريبا والاوردر ناقص للاسف عادة بكون افضل والصلصة جدا قليلة تلت علب على كيس صلصة واحد
450,الصلصة قليلة جدا
451,I didn’t receive the extra chili and daqa and i paid for them…
452,late delivery
453,وحش جدا الكشري مكرونه بس مافيش اي مكونات الكشري
454,The box opened and the food got spilled in the bag
